Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database,District,Region
118,AFR::UGA::Butambala,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Butambala,Central
119,AFR::UGA::Buvuma,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Buvuma,Central
120,AFR::UGA::Buyende,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Buyende,Eastern
121,AFR::UGA::Dokolo,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Dokolo,Northern
122,AFR::UGA::Gomba,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Gomba,Central
123,AFR::UGA::Gulu,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Gulu,Northern
124,AFR::UGA::Hoima,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Hoima,Western
125,AFR::UGA::Ibanda,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Ibanda,Western
126,AFR::UGA::Iganga,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Iganga,Eastern
127,AFR::UGA::Isingiro,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Isingiro,Western
128,AFR::UGA::Jinja,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Jinja,Eastern
129,AFR::UGA::Kaabong,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kaabong,Northern
130,AFR::UGA::Kabale,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kabale,Western
131,AFR::UGA::Kabarole,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kabarole,Western
132,AFR::UGA::Kaberamaido,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kaberamaido,Western
133,AFR::UGA::Kalangala,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kalangala,Central
134,AFR::UGA::Kaliro,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kaliro,Eastern
135,AFR::UGA::Kalungu,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kalungu,Central
136,AFR::UGA::Kampala,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kampala,Central
137,AFR::UGA::Kamuli,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kamuli,Eastern
138,AFR::UGA::Kamwenge,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kamwenge,Western
139,AFR::UGA::Kanungu,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kanungu,Western
140,AFR::UGA::Kapchorwa,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kapchorwa,Eastern
141,AFR::UGA::Kasese,01/01/2011,31/12/2011,0,106,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 106 cases",JHU,Kasese,Western
142,AFR::UGA::Katakwi,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Katakwi,Eastern
143,AFR::UGA::Kayunga,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kayunga,Central
144,AFR::UGA::Kibaale,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kibaale,Western
145,AFR::UGA::Kiboga,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kiboga,Central
146,AFR::UGA::Kibuku,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kibuku,Eastern
147,AFR::UGA::Kiruhura,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kiruhura,Western
148,AFR::UGA::Kiryandongo,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kiryandongo,Western
149,AFR::UGA::Kisoro,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kisoro,Western
150,AFR::UGA::Kitgum,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kitgum,Northern
151,AFR::UGA::Koboko,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Koboko,Northern
152,AFR::UGA::Nsiika,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Buhweju,
153,AFR::UGA::Kotido,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kotido,Northern
154,AFR::UGA::Kumi,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kumi,Eastern
155,AFR::UGA::Kween,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kween,Eastern
156,AFR::UGA::Kyankwanzi,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kyankwanzi,Central
157,AFR::UGA::Kyegegwa,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kyegegwa,Western
158,AFR::UGA::Kyenjojo,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kyenjojo,Western
159,AFR::UGA::Kole,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kole,Northern
160,AFR::UGA::Lira,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Lira,Northern
161,AFR::UGA::Luuka,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Luuka,Eastern
162,AFR::UGA::Luwero,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Luwero,Central
163,AFR::UGA::Lwengo,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Lwengo,Central
164,AFR::UGA::Mityana,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Mityana,Central
165,AFR::UGA::Manafwa,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Manafwa,Eastern
166,AFR::UGA::Maracha,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Maracha,Northern
167,AFR::UGA::Masaka,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Masaka,Central
168,AFR::UGA::Masindi,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Masindi,Western
169,AFR::UGA::Mayuge,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Mayuge,Eastern
170,AFR::UGA::Mbale,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Mbale,Eastern
171,AFR::UGA::Mbarara,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Mbarara,Western
172,AFR::UGA::Mitooma,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Mitooma,Western
173,AFR::UGA::Kyenjojo,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Kyenjojo,Western
174,AFR::UGA::Moroto,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Moroto,Northern
175,AFR::UGA::Moyo,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Moyo,Northern
176,AFR::UGA::Mpigi,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Mpigi,Central
177,AFR::UGA::Mubende,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Mubende,Central
178,AFR::UGA::Mukono,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Mukono,Central
179,AFR::UGA::Nakapiripirit,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Nakapiripirit,Northern
180,AFR::UGA::Amuria,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Amuria,Eastern
181,AFR::UGA::Nakasongola,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Nakasongola,Central
182,AFR::UGA::Namayingo,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Namayingo,Eastern
183,AFR::UGA::Namutumba,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Namutumba,Eastern
184,AFR::UGA::Lamwo,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Lamwo,Northern
185,AFR::UGA::Nebbi,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Nebbi,Northern
186,AFR::UGA::Ngora,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Ngora,Eastern
187,AFR::UGA::Ntoroko,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Ntoroko,Western
188,AFR::UGA::Ntungamo,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Ntungamo,Western
189,AFR::UGA::Nwoya,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Nwoya,Northern
190,AFR::UGA::Otuke,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Otuke,Northern
191,AFR::UGA::Oyam,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Oyam,Northern
192,AFR::UGA::Pader,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Pader,Northern
193,AFR::UGA::Pallisa,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Pallisa,Eastern
194,AFR::UGA::Rakai,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Rakai,Central
195,AFR::UGA::Rubirizi,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Rubirizi,Western
196,AFR::UGA::Rukungiri,01/01/2011,31/12/2011,0,123,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 123 cases",JHU,Rukungiri,Western
197,AFR::UGA::Serere,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Serere,Eastern
198,AFR::UGA::Sheema,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Sheema,Western
199,AFR::UGA::Sironko,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Sironko,Eastern
200,AFR::UGA::Soroti,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Soroti,Eastern
201,AFR::UGA::Sembabule,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Sembabule,Central
202,AFR::UGA::Tororo,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Tororo,Eastern
203,AFR::UGA::Wakiso,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Wakiso,Central
204,AFR::UGA::Yumbe,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Yumbe,Northern
205,AFR::UGA::Zombo,01/01/2011,31/12/2011,0,0,0,0.0,31/12/2011,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Zombo,Northern
206,AFR::UGA::Abim,01/01/2012,31/12/2012,0,0,0,0.0,31/12/2012,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Abim,Northern
207,AFR::UGA::Adjumani,01/01/2012,31/12/2012,0,0,0,0.0,31/12/2012,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Adjumani,Northern
208,AFR::UGA::Agago,01/01/2012,31/12/2012,0,0,0,0.0,31/12/2012,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Agago,Northern
209,AFR::UGA::Alebtong,01/01/2012,31/12/2012,0,0,0,0.0,31/12/2012,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Alebtong,Northern
210,AFR::UGA::Amolatar,01/01/2012,31/12/2012,0,0,0,0.0,31/12/2012,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Amolatar,Northern
211,AFR::UGA::Amudat,01/01/2012,31/12/2012,0,0,0,0.0,31/12/2012,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Amudat,Northern
212,AFR::UGA::Amuria,01/01/2012,31/12/2012,0,0,0,0.0,31/12/2012,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Amuria,Eastern
213,AFR::UGA::Amuru,01/01/2012,31/12/2012,0,0,0,0.0,31/12/2012,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Amuru,Northern
214,AFR::UGA::Apac,01/01/2012,31/12/2012,0,0,0,0.0,31/12/2012,53,JHU Cholera Database (UID: 5015),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,Apac,Northern
